geneID,symbol,entity,0,1,4,7,20
gene-b2751,cysN,host,1,0.9293060863225708,0.2922530349684072,0.1193720233180159,0.0676430592624769
gene-b1314,ycjR,host,1,0.7673144707518106,0.2071719902318599,0.1003300746146708,0.0574726608772497
gene-b1821,mntP,host,0.4816405970085748,1,0.1641508870136144,0.0877543131662842,0.0496442675694494
gene-b4418,sraB,host,1,0.9104710449497472,0.2571325240029237,0.0865187548699459,0.0318543516643356
gene-b1084,rne,host,1,0.9402930942109434,0.2998798880644687,0.0996312526719019,0.0491599742365392
gene-b1163,bluF,host,0.6422264188980484,1,0.5637047103014933,0.1610189210194945,0.067375509016228
gene-b0472,recR,host,1,0.9281700780559724,0.3231842558815477,0.1424343363296084,0.0470512423567786
gene-b3628,waaB,host,1,0.511947945877765,0.8106541896385013,0.6319663730246915,0.5634611529798635
gene-b2586,yfiM,host,1,0.9482521342727254,0.2467979853756428,0.0913010528343901,0.0570531415821592
gene-b0737,tolQ,host,1,0.9918892600002606,0.3021063354810163,0.1082581603594156,0.0669205166400409
gene-b0882,clpA,host,1,0.9385720490650504,0.1249630004801824,0.0654968995495419,0.0441262825040291
gene-b1151,beeE,host,1,0.6130786328852018,0.2316712087785873,0.254861737344614,0.3184337048083168
gene-b4141,yjeH,host,0.7447792743619822,1,0.1196667517213245,0.0601400183447226,0.0380705199752493
gene-b3682,glvB,host,0.8697002943384523,1,0.1895969173311329,0.111202501289278,0.0292205569215662
gene-b1014,putA,host,1,0.412614186547292,0.1462002931293357,0.0772938875705653,0.0295286136784011
gene-b3169,nusA,host,1,0.8615102259193698,0.582523969877666,0.2156319894420179,0.0728189137721271
gene-b4421,ldrB,host,0.8520171463493096,1,0.3195210614637563,0.1365369623197676,0.0485988028362963
gene-b3427,yzgL,host,0.7613973426455981,1,0.730317700800732,0.2302505759708701,0.0995237465904598
gene-b1126,potA,host,0.8934375230294076,1,0.4496628323828405,0.1418940460854575,0.0586146493678022
gene-b0583,entD,host,0.8804455408244553,1,0.1337564671021548,0.0578882128798667,0.0474955082555126
gene-b1766,sppA,host,1,0.8571289045080389,0.2736476875736493,0.0918797989325815,0.0499534542193812
gene-b1403,insC2,host,1,0.7026261370920714,0.1645851032977703,0.0694819152586267,0.0671267724855013
gene-b3344,tusC,host,0.821596647826315,1,0.1254909291960846,0.0689238320802083,0.0501007878329555
gene-b3157,ubiT,host,1,0.898440391239327,0.0656179789186177,0.0486745414235526,0.0314222858245936
gene-T4p055,46.1,phage,0.0005630261939657,0.0105420498841743,0.4204454039360836,1,0.8439608560368744
gene-T4p242,frd.3,phage,0.0002058152119548,0.2353178019775081,1,0.4607305400993572,0.1746362639401306
gene-b0652,gltL,host,1,0.8379951470329773,0.1514444278360731,0.0679074994377702,0.0325505928584689
gene-b2288,nuoA,host,1,0.9182432281629532,0.1593661568511314,0.0590724921892014,0.0329923145322148
gene-b3433,asd,host,1,0.8252843353658074,0.3039097953065814,0.1679044057882152,0.0572282991070999
gene-b4311,nanC,host,0.5833808865431517,1,0.5186078890491626,0.2415005290869726,0.049668400735329
gene-b0334,prpD,host,1,0.8978663570017565,0.2051744205757792,0.1122816403641113,0.0782167946738512
gene-b1083,flgL,host,0.9841085776043884,1,0.3460985347191816,0.1265036582529599,0.0543036147508944
gene-b3741,mnmG,host,1,0.8911089994529473,0.502256376905894,0.1515302831727184,0.0797023185932243
gene-T4p262,motA,phage,0.0001761859823069,0.1148093433573053,1,0.614475223993636,0.0589808243314997
gene-b0781,moaA,host,1,0.7443166133960062,0.0657308681851712,0.0437164410961236,0.020813771294194
gene-b3116,tdcC,host,0.953496984046945,1,0.2675650165618593,0.143578654489286,0.0586704587477506
gene-b2578,eamB,host,0.5881798157767505,1,0.1489195903115069,0.0855537785418122,0.0369107776135711
gene-b2317,dedA,host,1,0.7811159897793827,0.2729845991923113,0.1093744349378837,0.0597740647372336
gene-b1725,yniA,host,0.8199196495606423,1,0.1421590848799091,0.0707883137461632,0.0382316154770747
gene-b0618,citC,host,0.7884089584243663,1,0.1863817759098941,0.0856006628727779,0.0316773005663718
gene-b1566,flxA,host,1,0.7394145895519895,0.5920784105171638,0.6513460742239157,0.8138159367838802
gene-b2152,yeiB,host,0.9548689524027318,1,0.1852549789139539,0.0914759115267253,0.0462891897303757
gene-b0843,ybjH,host,1,0.8549433643326098,0.3054617747047893,0.0979081264354258,0.0458966488739853
gene-b1326,mpaA,host,0.9083966918621046,1,0.1660241979214227,0.084369325661616,0.0507246966317018
gene-b2147,preA,host,0.8344235154628753,1,0.2579883335102478,0.1052379385652376,0.0506841235593408
gene-T4p041,uvsX,phage,0.0006162918250462,0.0027608189362794,0.3124668880929157,1,0.8563411097674434
gene-b0683,fur,host,0.9318002964184626,1,0.2506252460699339,0.0901912371301984,0.0430303415574139
gene-b1602,pntB,host,1,0.7637272520336003,0.1496720812224068,0.0670666909814999,0.0420346872021288
gene-b1357,ydaS,host,1,0.7394145895519895,0.5920784105171637,0.6513460742239155,0.8138159367838802
gene-b0622,pagP,host,0.9216138723768412,1,0.1050025138721451,0.0593475368951847,0.0402419350385602
gene-b0845,ybjJ,host,1,0.9336967016714046,0.1820295960724078,0.0843265070997954,0.0556193678904184
gene-b1153,ymfQ,host,0.5778844444818285,1,0.3421529033513952,0.3764027642683073,0.4702915705388115
gene-b1773,ydjI,host,1,0.8254358604844771,0.4592300989619925,0.1671732353163568,0.0661743032467159
gene-b1168,pdeG,host,0.6719575969531523,1,0.4126277900648731,0.1930622007327407,0.0759245462707856
gene-b2304,yfcH,host,1,0.7914456609713496,0.1704548793938436,0.0860208328365201,0.0399669028354093
gene-b3705,yidC,host,0.993087813236865,1,0.5312240974390713,0.1544149086794677,0.0716650532395063
gene-b0554,essD,host,0.6228916995568423,1,0.1261019373178319,0.0505554955789111,0.02522475945942
gene-b2166,psuK,host,0.5824443225302673,1,0.3338233129340152,0.2056695125687892,0.0611420059860538
gene-b0383,phoA,host,0.9191553436510512,1,0.1846134429040332,0.0994895362269013,0.0535489927690574
gene-b1994,insH6,host,1,0.496133857554306,0.3972739379709633,0.4370414716909544,0.5460558200513684
gene-b0467,priC,host,0.9807501619586388,1,0.1675203638493599,0.0883483275885175,0.0489175104279631
gene-b0823,ybiW,host,0.8753085814824427,1,0.1817258982532348,0.1057933862395106,0.0515037327619177
gene-b2239,glpQ,host,0.9195541788842936,1,0.121870662882062,0.061817542800349,0.0293905152363379
gene-b0940,elfC,host,0.80969421389318,1,0.3959870935609015,0.1308623113472563,0.0529902580706478
gene-b3405,ompR,host,1,0.7899019010933086,0.1299100255228889,0.0652156141576678,0.0401816350940016
gene-b1538,dcp,host,1,0.8458785339905772,0.1325964205307554,0.0667299428932501,0.0416762028091689
gene-b2297,pta,host,0.8529421078997615,1,0.3947272212539794,0.1559052689288594,0.0609154958128211
gene-b2780,pyrG,host,0.8237593754134611,1,0.1938635697715839,0.0759334120580767,0.0337729295317849
gene-b2577,yfiE,host,0.708913400666425,1,0.1842506569003784,0.0795278612364281,0.042831416407353
gene-b4129,lysU,host,0.8063693107440252,1,0.2758789646909342,0.1378242055708722,0.0397617479244343
gene-b2089,insF5,host,1,0.9722011430817906,0.1985550987702455,0.1022868723360399,0.0439367105675816
gene-b1851,edd,host,1,0.9416289086668568,0.2873820414083369,0.1256322577929623,0.0537897642079051
gene-b0908,aroA,host,1,0.8748704499837652,0.2756699016285991,0.1053282358961733,0.0549243335957267
gene-b0246,yafW,host,1,0.7394145895519897,0.5920784105171639,0.6513460742239155,0.8138159367838804
gene-b0929,ompF,host,1,0.913473669972868,0.4547185647139291,0.333009107064827,0.1475084806009334
gene-b2745,truD,host,1,0.758568331723845,0.2492038049779864,0.086777711299389,0.0468984943879102
gene-b1333,uspE,host,1,0.966054408104092,0.0734991395345321,0.0512402917453434,0.0313558779701757
gene-b1412,azoR,host,1,0.8063767259363872,0.257476057862649,0.1349657346598461,0.0450295685501202
gene-b3561,wecH,host,0.683860761172074,1,0.1283008133191674,0.0602829428694653,0.0309471529380558
gene-T4p021,modB,phage,0.0003760068309667,0.1225587124121095,1,0.6538772779103337,0.2006280249812271
gene-b3565,xylA,host,1,0.890263449226257,0.1698117546315259,0.0859758113440001,0.0588932681135943
gene-b2272,yfbM,host,0.9980450090367144,1,0.2607016327621126,0.133032584164234,0.0592553098053335
gene-b3203,hpf,host,1,0.8882755558851582,0.1448189816901106,0.0735188821287217,0.0374361193929667
gene-T4p212,30.9,phage,0.0005463867736041,0.0058441903109464,0.1169536789825695,0.2952832316322712,1
gene-b3999,yjaG,host,1,0.9992887991817712,0.2410196257908594,0.0934730672985347,0.0494103264323465
gene-b3861,yihF,host,0.6566034931906627,1,0.3855479076665487,0.1485981259308917,0.053261900318646
gene-b2335,yfcR,host,1,0.8982436825231912,0.3189428026078175,0.1144697939794006,0.0354467233565481
gene-b1154,ycfK,host,1,0.3915080438681214,0.3134959244698847,0.3448771920433623,0.4309023516455206
gene-b2164,psuT,host,0.741450363625304,1,0.1589283629203529,0.0652618544969702,0.0180159313478798
gene-b0244,thrW,host,1,0.97669650593595,0.259580923039144,0.0860259299484973,0.0480617946141978
gene-b1111,comR,host,1,0.7690020912131864,0.1119618988995779,0.0612252864310981,0.0400550982203268
gene-b1291,sapD,host,0.9874401570475052,1,0.1947813641112017,0.0788229140506753,0.0487748401706776
gene-b1811,yoaH,host,0.849284632192209,1,0.1851214354471866,0.1064358569012082,0.0432150198391209
gene-b4502,yeiW,host,0.8404635383367295,1,0.1944623829914078,0.0720193724420593,0.0426450873539241
gene-b3270,yhdY,host,1,0.8246142770435057,0.2200279204864692,0.0766869221624102,0.032699578414098
gene-b4264,idnR,host,0.863094525042256,1,0.1140953720537396,0.0622792091735266,0.0328631821639189
gene-b1330,ynaI,host,0.8322296558876421,1,0.1879574955961825,0.0864448899753625,0.0417614612938961
gene-b1868,yecE,host,0.954990400508189,1,0.2593958573377568,0.1282176934571962,0.0420795325793586
gene-b2048,cpsG,host,1,0.9567414057880592,0.3865224353277735,0.1459366348838901,0.0598574566867327
gene-b3114,tdcE,host,1,0.9806828701224588,0.2393666780170829,0.087791690528723,0.0517922638233045
gene-b2427,murR,host,1,0.7452502587436085,0.0644039447136195,0.0513128026423191,0.0485458222384725
gene-b3693,dgoK,host,1,0.8658116466425342,0.1501639888067312,0.0808755742184185,0.0438260270144642
gene-b2072,pphC,host,0.7257754333814662,1,0.1685153933845395,0.076584233128208,0.0237418559683232
gene-b2171,yeiP,host,1,0.9480131664759424,0.4149417847083571,0.1781996757912548,0.0601920751917139
gene-b1512,lsrR,host,1,0.72401723710819,0.3972739379709633,0.4370414716909544,0.5460558200513685
gene-b4431,rprA,host,0.6270947223035117,1,0.2404820037398912,0.1549087565526725,0.0824814648565519
gene-b2015,yeeY,host,0.9443012651222514,1,0.1267456917792582,0.0672150332432015,0.0428903074041922
gene-b3820,yigI,host,0.8907797354758719,1,0.4668100054712509,0.1294673738052523,0.0965693057124256
gene-b1446,ydcY,host,1,0.8289121262251041,0.1419051375742865,0.0664595827827812,0.0344085820351877
gene-b1440,ydcS,host,1,0.9123980138022676,0.2376883336801789,0.0839922689721506,0.0307223248744303
gene-b4266,idnO,host,0.7118291906814763,1,0.1841610651498066,0.120557616384214,0.0446084265927067
gene-b0127,yadG,host,0.9943611812858733,1,0.2025297180672271,0.0864953757345164,0.0536350082487998
gene-b2051,gmm,host,0.9868266359695872,1,0.3840762373313911,0.2068976157774295,0.1187272939018982
gene-b0762,acrZ,host,0.9912327362650942,1,0.3670645814369472,0.1401370900021945,0.0629273260589344
gene-T4p079,49,phage,0.00097843407649,0.0066186821722733,0.5043428734046637,0.9345612385800812,1
gene-b3159,ubiV,host,0.8957574363154956,1,0.1925398709616729,0.0701838913171351,0.0431652019582384
gene-b0889,lrp,host,1,0.9732754449346404,0.1942554857732076,0.0780169125518921,0.033366482871753
gene-b1864,yebC,host,1,0.8663694756778593,0.3393719458431525,0.1582117506376829,0.0606566891884779
gene-b4506,ykgO,host,0.8907773711284075,1,0.1668656555419638,0.0742390911040508,0.0383520188467694
gene-b3318,rplW,host,1,0.5386094705890205,0.1856454567705452,0.0658975418299642,0.0287398366098186
gene-b4603,rseX,host,1,0.7394145895519897,0.5920784105171638,0.6513460742239155,0.8138159367838804
