geneID,symbol,entity,0,5,10,15
gene-PA4635a,gene-PA4635a,host,38.86937917010278,9.442342200782337,1.435200003163882,1.600894666183485
gene-PA0853,gene-PA0853,host,9.049692735878011,4.135730147175318,1.661825743176752,0.7000409539833916
gene-PA2691,gene-PA2691,host,7.680317486718019,2.577219511203773,0.8101887507597612,0.4146507035989468
gene-PA4985,gene-PA4985,host,1.7658697835687045,0.9142545811894998,0.3469714293363231,0.1613087531644452
gene-PA1844,gene-PA1844,host,6.219573508246551,3.821432297004882,1.8697354687425265,1.833047452583824
gene-PA3256,gene-PA3256,host,66.21822261127139,27.0005776470897,3.938638379227826,1.923680750292978
gene-PA2481,gene-PA2481,host,19.847695595607867,20.722276309796612,2.1535416695077947,1.012821383424405
gene-PA0451a,gene-PA0451a,host,12.607586955379665,5.0867146448319165,0.7573860290980592,0.7501674568057746
gene-PA1889,gene-PA1889,host,10.077275619154424,5.2006336635879205,1.6698532500109715,1.0380300225614372
gene-PA2033,gene-PA2033,host,516.3232104042386,75.78381719359359,5.466682400956952,2.929496677501339
gene-PA0855,gene-PA0855,host,4.658018526470078,1.655947915543248,0.4614023901090882,0.3384349364750492
gene-PA2549,gene-PA2549,host,23.610252580632046,12.395689578830323,1.3752641942493276,0.5395708254741602
gene-PA2019,gene-PA2019,host,11.67807206678459,8.809646748947612,1.6877297618092504,0.4079591814669466
gene-PA1962,azoR2,host,1.3564084564778638,0.7526602542589264,0.3078095648534621,0.2892432815362465
gene-PA3047,gene-PA3047,host,13.954768353583034,6.340469108847845,0.9922102134320796,0.4675913524034283
gene-PA5193,yrfI,host,39.62751791931946,25.37603351882865,4.8091341775183425,2.9382887351353872
gene-PA5268,corA,host,26.777851226431643,8.877708258950088,1.5733297240033588,0.4952898930959567
gene-PA3719,armR,host,5.9508265048038,6.007744141696584,2.289699377455363,0.5217730763857283
gene-PA1806,fabI,host,26.233856501577076,28.302962922521143,4.927838855134557,1.6858911432145485
gene-PA0799,gene-PA0799,host,13.983599987166173,13.242100553646631,1.6658120333541055,0.8379822903463683
gene-PA3672,gene-PA3672,host,19.785591644739934,3.4453238227291294,0.9323219602573364,0.4573984760524242
gene-PA1643a,gene-PA1643a,host,44.52541078404028,31.557598148925216,7.1856906277150205,2.8127972757496127
gene-PA2888,atuC,host,4.258638466438285,2.069716040905899,0.3008988505171688,0.3746938973621597
gene-PA0169,gene-PA0169,host,27.767059260686057,16.540117431198354,1.183023991829507,0.5568608263362251
gene-PA1869,gene-PA1869,host,73.8530074274793,53.136101401420134,20.44117926795627,9.536338232137853
gene-PA4831,gene-PA4831,host,6.812193028818294,2.675019018946878,0.5118630370040278,0.452017317510631
gene-PA2931,cifR,host,12.060824734267165,4.005419553144495,1.106777854590999,1.10817912330983
gene-PA3194,edd,host,99.43166787188991,66.14810165925013,3.4469128891543357,1.6652280456359485
gene-PA1244,gene-PA1244,host,138.9256579482356,98.94098124325826,27.148197743321816,8.5070161206596
gene-PA2163,gene-PA2163,host,1.089306745045559,0.4247156289833546,0.1358606628086441,0.0857173520465081
gene-PA1424a,gene-PA1424a,host,10.964830885669809,5.512852677967965,1.4480757181138748,0.4820231995308863
gene-PA2848,gene-PA2848,host,0.4726940734700048,0.683308041643897,0.4848185715428998,0.2346983840296742
gene-PA0060,gene-PA0060,host,44.87894453856734,20.09830342843336,7.448011695616655,5.688682772957323
gene-PA3376,gene-PA3376,host,1.6461029694625142,0.4386104919725896,0.2394822630922234,0.1035873019295196
gene-PA0479,gene-PA0479,host,4.4172727849319235,2.0269936713850703,0.3984151428341376,0.1852251929080695
gene-PA1021,gene-PA1021,host,14.007726293508082,5.611595560332161,1.774277799747754,0.6190157765274766
gene-PA3626,gene-PA3626,host,78.34000115752536,38.19752487609155,7.666660207694333,3.930125702053668
gene-PA5252,gene-PA5252,host,39.153325293175904,29.331691682602433,4.945373772858172,2.1895535992662065
gene-PA2159,gene-PA2159,host,2.724816084907954,2.4845137733906872,0.6886214958255625,0.4224200442579716
gene-PA4170,gene-PA4170,host,9.372745534506269,4.717696893967037,0.1025920556481813,0.2565834423475537
gene-PA3161,himD,host,239.20741191612365,101.58831037488488,16.694926807303244,7.487214253955455
gene-PA4127,hpcG,host,2.0551834777246674,2.8193271424307755,0.4811620678143791,0.2190909931039479
gene-PA4536,gene-PA4536,host,45.375605137279294,14.776693564806884,3.5629513101629255,1.0797319669491856
gene-PA0027,gene-PA0027,host,54.51979681269134,25.189327968646595,2.252849179097771,1.4173471916905558
gene-PA3956,gene-PA3956,host,15.593090939066444,6.019203968056728,0.8710179329546317,0.1943154905160643
gene-PA4871,gene-PA4871,host,6.942791854246924,2.6239258409173125,0.4539734342630303,0.2633492602315087
gene-PA2114,gene-PA2114,host,15.919773656725166,20.61919317548528,2.5082962327844647,1.0414041110614036
gene-PA4898,opdK,host,2.19626837125315,2.999323254275874,0.2289913586596966,0.1291545415010987
gene-PA0066,gene-PA0066,host,20.351707985546227,6.209654309114044,2.923397948799861,1.348741102290975
gene-PA4994,gene-PA4994,host,8.828691013774325,4.5547679647690895,0.8774720999212418,0.2855282342469398
gene-PA1065,gene-PA1065,host,30.725173519852397,17.5787038960667,2.818727173064972,1.0549973597897253
gene-PA3397,fpr,host,160.9290778649765,143.33509428297918,24.17079509200819,11.866093593849548
gene-PA4053,ribE,host,85.59841961558519,129.43789729432223,43.44469846637624,22.619037649463316
gene-PA3791,gene-PA3791,host,80.93035954431693,40.541922228277826,9.945157982289947,5.9762340682504576
gene-PA2804,gene-PA2804,host,2.7802993921742742,1.9527597541202228,0.4933937521636762,0.7017986743285973
gene-PA1399,gene-PA1399,host,7.77538829901707,3.3883729855077585,0.9353588396067088,0.726518159923242
gene-PA2108,gene-PA2108,host,3.165398175488712,3.0917208935586276,0.6455949826245293,0.2463765117234271
