geneID,symbol,entity,0,2.5,5,10,20,30
gene-b1783,yeaG,host,4.471365872922206,3.656865557357966,1.9525135662297368,1.3279668968829983,0.1027850542229469,0.1175212619547059
gene-b1217,chaB,host,0.82472958874064,1.7783453745520603,1.7591031778086093,0.8152734676487499,1.06556440385786,0.7698890666880844
gene-b2913,serA,host,34.76826427477499,16.68344310038954,7.257448166452022,7.3021947228339315,0.7231612879431637,8.23599085229479
gene-b0334,prpD,host,0.0920380976035172,0.1344319586610093,0.0778819238849183,0.0026081271418331,0.0184275261547017,0.2328370355522114
gene-b2054,wcaF,host,0.0970716024205665,0.1188433890004443,0.0321718395837329,0.0229736423980879,0.070496028739538,0.008792267390271
gene-b3462,ftsX,host,5.573786028587268,2.107358383626778,4.394046484712913,4.663405273815291,0.5200650663892183,0.8972790991700901
gene-b0586,entF,host,9.70908647848649,13.907172815083932,5.203189991961331,0.3098150622729254,0.0279661248959881,0.182197949882214
gene-b4167,nnr,host,1.4642722282578653,1.2530871263542966,2.158511231390521,1.696644173297802,0.7004251278275242,0.2461400558874462
gene-b0029,ispH,host,6.518853145679678,2.0525031226720714,8.25667211901873,4.414354465956876,0.844120293692745,0.4244966922024069
gene-b4437,sibB,host,9.004896928824444,1.3446797622061126,22.34302044242788,14.394261336787384,2.889976753191977,2.5314562132612473
gene-b3502,arsB,host,0.0004653607220508,0.1839619796454631,0.167609100573553,0.0667416012711447,0.1304591130644367,0.1599048956642215
gene-b4611,sibE,host,3.225050463612149,20.651333199758056,28.355117287876723,6.5037818281094815,8.759745064266149,5.570149068671526
gene-b0440,hupB,host,32.776044726210614,1.97815948291543,42.28179467681858,82.92871468944523,3.1008938239955626,4.836657514086426
gene-b3200,lptA,host,5.4269748694664415,7.402469872407622,10.948461831390716,9.985304986710728,1.0076902177990554,1.0166886921938811
gene-b4321,gntP,host,0.138833594646389,0.1190922048147823,0.0255305408020816,0.060835396480746,0.0129951966272729,0.3482999442510854
gene-b3632,waaQ,host,2.4954769362375995,7.66351633716517,1.077451031654519,3.102457362035187,0.2069948509924328,0.6111033746437862
gene-b2448,yffQ,host,0.1810407803946618,0.2261921828332993,0.1034822164688294,0.280138389352343,0.1234474954416302,0.575443355413565
gene-b4791,yriA,host,0.5588452230995089,0.2247625740482879,0.0790282470287219,0.0993156634979959,0.7460296828002126,0.5276291434506424
gene-b0633,rlpA,host,0.8979479268827646,1.169199365206401,0.3178335392927476,1.0582427357958055,0.0599883656591275,0.3082679705409843
gene-b0616,citE,host,0.0113983380231839,0.0842855903350578,0.0766783444372198,0.0067481292681017,0.0260290542709208,0.1161189605083083
